!Geocad Enterprise Edition 1.1
!2018-10-31 15:17:08
!#BLOCK0=BLOCK0
!$Наименование
!$Код
#BLOCK0
$
$2663230
+0
1	350524,58	4327802,05
2	350524,93	4327826,68
3	350527,23	4327985,09
4	350530,55	4328134,33
5	350651,05	4328132,85
6	350861,6	4328238,22
7	351034,74	4328411,95
8	351270,6	4328539,82
9	351199,46	4328854,39
10	351141,21	4329114,73
11	351090,46	4329335,99
12	351014,14	4329852,58
13	351029,31	4330020,41
14	351165,11	4330134,69
15	351289,69	4330223,29
16	351405,91	4330305,78
17	351490,59	4330366,13
18	351627,6	4330462,4
19	351730,12	4330537,12
20	351814,17	4330670,09
21	351883,83	4330778,12
22	351976,28	4330924,62
23	352043,72	4331029,12
24	352109,72	4331134,19
25	352216,23	4331302,86
26	352274,35	4331392,43
27	352329,16	4331482,74
28	352402,4	4331601,79
29	352466,75	4331704,66
30	352536,06	4331819,59
31	352602,57	4331925,66
32	352567,04	4332066,19
33	352538,74	4332178,42
34	352493,3	4332347,18
35	352446	4332527,62
36	352422,6	4332613,05
37	352393,1	4332728,75
38	352364,2	4332836,8
39	352328,82	4332920,9
40	352276,94	4333040,73
41	352209,73	4333193,04
42	352200,53	4333226,48
43	352209,55	4333253,04
44	352234,02	4333333,43
45	352138,97	4333331,47
46	351963,74	4333372,12
47	351801,11	4333408,91
48	351621,99	4333449,64
49	351448,5	4333488,68
50	351310,67	4333520,42
51	351193,86	4333546,21
52	351007,64	4333588,15
53	350852,68	4333624,14
54	350686,71	4333661,82
55	350498,54	4333704,93
56	350256,37	4333642,99
57	350143,35	4333610,52
58	349966,97	4333563,78
59	349794,71	4333517,37
60	349697,91	4333491,13
61	349524,57	4333444,41
62	349362,06	4333401,21
63	349213,6	4333360,93
64	349012,37	4333306,31
65	348884,52	4333271,79
66	348664,8	4333210,45
67	348423,01	4333145,59
68	348306,98	4333113,68
69	348115	4333061,82
70	347934,06	4333016,68
71	347824,26	4332982,22
72	347701,15	4332948,08
73	347582,84	4332916,76
74	347348,19	4332850
75	347178,47	4332945,54
76	347052,1	4333016,07
77	347066,86	4333121,47
78	347101,44	4333364,3
79	347120,54	4333498,58
80	347152,75	4333729,01
81	347169,35	4333858,73
82	347188,34	4333997,44
83	347188,81	4334032,77
84	347140,3	4334033,93
85	347139,76	4334003,36
86	347120,76	4333865,07
87	347104,16	4333735,37
88	347072,03	4333505,46
89	347052,92	4333371,21
90	347018,35	4333128,35
91	346999,11	4332989,33
92	347154,54	4332902,77
93	347341,35	4332797,18
94	347596,04	4332869,57
95	347714,1	4332900,83
96	347838,53	4332935,35
97	347948,03	4332969,71
98	348127,54	4333014,46
99	348319,92	4333066,42
100	348435,93	4333098,33
101	348677,86	4333163,22
102	348897,4	4333224,51
103	349025,19	4333259,01
104	349226,44	4333313,64
105	349374,83	4333353,91
106	349537,2	4333397,06
107	349710,71	4333443,84
108	349807,47	4333470,06
109	349979,67	4333516,45
110	350156,64	4333563,35
111	350269,56	4333595,8
112	350499,87	4333654,71
113	350675,72	4333614,07
114	350841,77	4333576,37
115	350996,8	4333540,36
116	351183,14	4333498,39
117	351300	4333472,6
118	351437,56	4333440,91
119	351611,21	4333401,84
120	351790,26	4333361,12
121	351952,87	4333324,34
122	352133,7	4333282,42
123	352167,49	4333283
124	352162,82	4333267,78
125	352149,72	4333228,36
126	352163,36	4333176,85
127	352232,08	4333021,02
128	352283,7	4332901,79
129	352317,7	4332820,88
130	352345,73	4332716,22
131	352375,28	4332600,32
132	352398,7	4332514,8
133	352445,97	4332334,52
134	352491,28	4332166,25
135	352519,54	4332054,17
136	352549,93	4331934,23
137	352494,2	4331845,06
138	352425,1	4331730,47
139	352360,72	4331627,54
140	352287,3	4331508,22
141	352233,04	4331418,79
142	352174,88	4331329,15
143	352068,24	4331160,28
144	352002,31	4331055,31
145	351935,04	4330951,08
146	351842,52	4330804,29
147	351772,95	4330696,57
148	351693,46	4330570,77
149	351598,97	4330502,17
150	351462,35	4330406,18
151	351377,53	4330345,73
152	351261,32	4330263,24
153	351135,22	4330173,51
154	350982,46	4330044,7
155	350965,02	4329851,67
156	351042,49	4329325,98
157	351093,44	4329103,84
158	351151,65	4328843,67
159	351214,52	4328565,32
160	351004,78	4328451,29
161	350832,33	4328278,28
162	350640,16	4328181,72
163	350483,47	4328183,64
164	350478,24	4327986,09
165	350475,91	4327828,3
166	350475,81	4327801,99
1	350524,58	4327802,05
