!Geocad Enterprise Edition 1.1
!2018-10-31 15:17:08
!#BLOCK0=BLOCK0
!$Наименование
!$Код
#BLOCK0
$
$2663230
+0
1	350278,16	4330391,08
2	350282,16	4330390,86
3	350275,38	4330274,29
4	350274,13	4330263,43
5	350271,43	4330217,8
6	350277,67	4330222,09
7	350284,77	4330213,23
8	350320,93	4330243,78
9	350327,68	4330257,8
10	350329,8	4330262,69
11	350383,95	4330276,4
12	350399,05	4330279,94
13	350403,02	4330280,39
14	350424,08	4330279,95
15	350434,75	4330277,7
16	350453,06	4330271,15
17	350472,25	4330263,39
18	350474,67	4330269,47
19	350478,46	4330267,93
20	350475,94	4330261,85
21	350486,36	4330257,66
22	350507,41	4330249,56
23	350508,92	4330254,05
24	350512,83	4330263,73
25	350511,4	4330264,34
26	350512,57	4330268,25
27	350514,35	4330267,44
28	350521,27	4330283,97
29	350540,29	4330276,6
30	350546,08	4330290,87
31	350539,29	4330293,4
32	350540,7	4330297,16
33	350544,67	4330295,7
34	350543,83	4330293,99
35	350546,81	4330292,76
36	350547,54	4330294,65
37	350551,37	4330293,24
38	350549,39	4330288,38
39	350556,18	4330285,52
40	350557,26	4330288,57
41	350561,03	4330286,92
42	350558,46	4330280,21
43	350547,87	4330284,66
44	350542,51	4330271,41
45	350523,46	4330278,85
46	350519,45	4330269,5
47	350525,94	4330267,21
48	350525,43	4330265,77
49	350522,09	4330266,79
50	350521,37	4330264,54
51	350518	4330265,76
52	350512,66	4330252,65
53	350511,16	4330248,15
54	350548,01	4330234,45
55	350557,12	4330236,74
56	350565,07	4330234,11
57	350568,1	4330241,24
58	350580,88	4330236,01
59	350597,33	4330268,71
60	350606,4	4330285,44
61	350631,85	4330266,57
62	350629,32	4330263,53
63	350607,71	4330279,47
64	350600,86	4330266,82
65	350582,75	4330230,83
66	350570,27	4330236,03
67	350569,03	4330232,83
68	350601,87	4330221,98
69	350635,18	4330209,43
70	350674,44	4330190,64
71	350695,82	4330182,04
72	350715,78	4330172,53
73	350714,11	4330168,86
74	350711,09	4330170,3
75	350707,03	4330161,55
76	350703,18	4330162,91
77	350707,47	4330172,03
78	350695,75	4330177,61
79	350691,37	4330168,74
80	350687,72	4330170,03
81	350692,1	4330179,28
82	350675,15	4330186,02
83	350671,58	4330177,17
84	350667,72	4330178,54
85	350671,46	4330187,61
86	350635,01	4330205,07
87	350629,88	4330191,24
88	350616,63	4330196,49
89	350614,51	4330191,51
90	350611,13	4330193,1
91	350614,49	4330201,72
92	350627,46	4330196,49
93	350631,31	4330206,63
94	350600,57	4330218,17
95	350566,56	4330229,42
96	350563,86	4330225,89
97	350557,75	4330223,08
98	350556,15	4330226,52
99	350561,3	4330229,11
100	350562,52	4330230,73
101	350556,9	4330232,56
102	350547,87	4330230,25
103	350486,71	4330253,23
104	350484,94	4330248,82
105	350483,11	4330249,35
106	350482,53	4330247,81
107	350480,59	4330248,65
108	350482,95	4330254,66
109	350453,53	4330266,64
110	350450,01	4330257,19
111	350443,82	4330259,42
112	350444,12	4330260,16
113	350439,58	4330262,09
114	350440,6	4330264,82
115	350447,64	4330262,32
116	350449,78	4330268,06
117	350433,78	4330273,8
118	350423,56	4330275,97
119	350401,41	4330276,39
120	350387,01	4330273,02
121	350388,09	4330268,64
122	350384,14	4330267,78
