!Geocad Enterprise Edition 1.1
!2018-10-31 15:17:08
!#BLOCK0=BLOCK0
!$Наименование
!$Код
#BLOCK0
$
$2663230
+0
1	350389,16	4327663,66
2	350386,85	4327663,72
3	350389,1	4327660,69
4	350389,16	4327663,66
+0
1	350710,7	4327520,5
2	350706,55	4327522,33
3	350707,04	4327523,4
4	350703,78	4327524,84
5	350703,19	4327523,84
6	350635,97	4327557,21
7	350625,42	4327570,55
8	350608,5	4327596,25
9	350588,96	4327623,23
10	350580,24	4327634,88
11	350578,54	4327635,41
12	350576,87	4327634,95
13	350568,12	4327626,96
14	350556,6	4327628,36
15	350489,73	4327637,59
16	350468,34	4327659,14
17	350466,54	4327659,69
18	350446,38	4327660,16
19	350393,16	4327662,28
20	350395,22	4327768,43
21	350396,39	4327814,13
22	350395,73	4327815,6
23	350394,4	4327816,17
24	350292,53	4327816,88
25	350197,32	4327821,15
26	350157,39	4327823,18
27	350113,27	4327825,7
28	350112,69	4327843,45
29	350112,73	4327948,43
30	350113,42	4328016,52
31	350112,89	4328131,33
32	350112,35	4328212,07
33	350111,31	4328257,91
34	350110,41	4328259,41
35	350108,91	4328259,87
36	350032,33	4328262,08
37	349952,6	4328263,74
38	349955,68	4328395,3
39	349955,94	4328396,34
40	349956,38	4328426,83
41	349957,49	4328453,39
42	349963,19	4328453,2
43	349964,57	4328453,69
44	349965,26	4328455,14
45	349967,35	4328532,08
46	349966,89	4328533,73
47	349965,51	4328534,13
48	349962,26	4328534,39
49	349962,51	4328553,32
50	349964,11	4328603,45
51	349964,75	4328611,13
52	349969,2	4328614,47
53	349969,81	4328615,9
54	349972,88	4328700,56
55	349968,8	4328700,66
56	349965,84	4328616,99
57	349962,12	4328614,18
58	349960,84	4328612,35
59	349960,11	4328603,63
60	349958,51	4328553,43
61	349958,24	4328532,57
62	349958,75	4328531,21
63	349960,08	4328530,55
64	349963,3	4328530,29
65	349961,32	4328457,27
66	349955,65	4328457,46
67	349954,25	4328456,8
68	349953,58	4328455,54
69	349952,38	4328426,97
70	349951,93	4328397,14
71	349951,67	4328396,01
72	349948,55	4328261,78
73	349949,06	4328260,56
74	349950,51	4328259,78
75	350032,22	4328258,09
76	350107,34	4328255,91
77	350108,34	4328212,02
78	350108,86	4328133,27
79	350107,04	4328133,23
80	350106,97	4328129,52
81	350108,89	4328129,42
82	350109,41	4328016,53
83	350108,7	4327942,12
84	350105,45	4327942,03
85	350105,45	4327938,13
86	350108,68	4327938,11
87	350108,68	4327843,36
88	350109,32	4327823,77
89	350109,6	4327728,13
90	350108,67	4327728,16
91	350108,58	4327724,71
92	350109,61	4327724,71
93	350109,62	4327719,91
94	350109,95	4327718,16
95	350111,48	4327717,69
96	350113,96	4327717,7
97	350113,37	4327673,79
98	350114,59	4327630,85
99	350114,51	4327572,13
100	350114,77	4327532,96
101	350107,92	4327533,2
102	350107,82	4327529,2
103	350114,79	4327528,96
104	350115,65	4327354,13
105	350116,54	4327299,32
106	350116,22	4327251,65
107	350116,06	4327181,39
108	350115,2	4327069,73
109	350114	4327069,75
110	350114,03	4327066,06
111	350115,25	4327066,03
112	350115,66	4327037,24
113	350115,26	4327015,05
114	350115,09	4326907,57
115	350112,09	4326907,56
116	350112,11	4326903,61
117	350115,09	4326903,57
118	350114,96	4326820,82
119	350115,62	4326819,6
120	350116,99	4326819,12
121	350121,06	4326819,26
122	350119,2	4326668,01
123	350119,5	4326641,11
124	350120,48	4326584,51
125	350120,94	4326514,4
126	350113,06	4326514,34
127	350113,06	4326510,37
128	350120,99	4326510,4
129	350121,24	4326466,43
130	350122,41	4326370,96
131	350121,53	4326288,43
132	350115,26	4326288,51
133	350115,16	4326284,51
134	350121,49	4326284,43
135	350123,28	4326153,61
136	350123,75	4326151,98
137	350125,29	4326151,63
138	350135,79	4326151,68
139	350135,76	4326155,62
140	350127,25	4326155,64
141	350125,46	4326281,43
142	350126,41	4326370,93
143	350125,76	4326415,49
144	350124,48	4326584,58
145	350123,5	4326641,15
146	350123,2	4326668,01
147	350125,09	4326821,34
148	350124,51	4326822,71
149	350123,09	4326823,36
150	350118,96	4326823,14
151	350119,26	4327015,04
152	350119,66	4327037,2
153	350120,06	4327181,37
154	350120,22	4327251,63
155	350120,54	4327299,32
156	350119,65	4327354,16
157	350118,51	4327572,15
158	350118,59	4327630,88
159	350117,37	4327673,81
160	350117,93	4327719,15
161	350117,66	4327721,17
162	350116,14	4327721,69
163	350113,86	4327721,7
164	350113,34	4327821,69
165	350157,17	4327819,18
166	350197,12	4327817,16
167	350292,39	4327812,88
168	350392,34	4327812,19
169	350391,22	4327768,52
170	350389,23	4327667,65
171	350383,19	4327667,8
172	350382,01	4327667,55
173	350380,97	4327665,86
174	350381,31	4327664,49
175	350388,59	4327654,69
176	350388,22	4327545,89
177	350387,25	4327518,86
178	350387,51	4327517,59
179	350389,14	4327516,95
180	350390,76	4327517,51
181	350391,26	4327518,79
182	350392,23	4327545,8
183	350392,6	4327655,35
184	350391,04	4327658,36
185	350446,24	4327656,17
186	350466,07	4327655,75
187	350486,75	4327634,81
188	350488,9	4327633,59
189	350508,29	4327630,95
190	350556,1	4327624,39
191	350567,64	4327622,92
192	350567,89	4327622,26
193	350570,85	4327623,18
194	350570,64	4327623,84
195	350578,35	4327630,74
196	350585,73	4327620,87
197	350605,23	4327593,94
198	350622,12	4327568,28
199	350632,48	4327555,1
200	350634,1	4327553,68
201	350700,18	4327520,9
202	350709,08	4327516,77
203	350710,7	4327520,5
