!Geocad Enterprise Edition 1.1
!2018-10-31 15:17:08
!#BLOCK0=BLOCK0
!$Наименование
!$Код
#BLOCK0
$
$2663230
+0
1	349989,21	4328609,05
2	349979,09	4328609,49
3	349979,38	4328624,51
4	349961,71	4328624,78
5	349961,2	4328606,93
6	349970,21	4328606,76
7	349970,21	4328605,85
8	349985,2	4328605,23
9	349985,11	4328595,54
10	349984,22	4328595,57
11	349984,13	4328590,16
12	349985,05	4328590,13
13	349984,94	4328581,26
14	349983,97	4328581,28
15	349983,89	4328577,29
16	349984,92	4328577,26
17	349984,95	4328567,18
18	349983,69	4328567,21
19	349983,62	4328563,2
20	349984,92	4328563,18
21	349984,66	4328552,99
22	349983,43	4328553,01
23	349983,37	4328549,02
24	349988,54	4328548,91
25	349989,21	4328609,05
