!Geocad Enterprise Edition 1.1
!2018-10-31 15:17:08
!#BLOCK0=BLOCK0
!$Наименование
!$Код
#BLOCK0
$
$2663230
+0
1	350003,61	4328442,11
2	350003,19	4328469,34
3	349975,84	4328468,91
4	349975,87	4328467,16
5	349961,45	4328466,92
6	349961,44	4328462,84
7	349976,03	4328463,17
8	349976,05	4328455,25
9	349966,43	4328455,48
10	349966,34	4328451,56
11	349976,11	4328451,24
12	349976,24	4328443,65
13	349980,52	4328443,61
14	349979,65	4328390,8
15	349988,75	4328390,6
16	349989,98	4328441,93
+0		
1	349985,03	4328404,45
2	349981,66	4328404,57
3	349981,46	4328394,75
4	349984,76	4328394,71
+0		
1	349985,21	4328419,25
2	349981,96	4328419,3
3	349981,74	4328408,56
4	349985,11	4328408,46
+0		
1	349985,58	4328433,01
2	349982,24	4328433,05
3	349982,04	4328423,29
4	349985,31	4328423,26
+0		
1	349985,97	4328441,88
2	349982,42	4328441,83
3	349982,32	4328437,04
4	349985,73	4328437,01
5	349985,97	4328441,88
