!Geocad Enterprise Edition 1.1
!2018-10-31 15:17:08
!#BLOCK0=BLOCK0
!$Наименование
!$Код
#BLOCK0
$
$2663230
+0
1	350263	4324784,87
2	350263,69	4324786,74
3	350214,91	4324804,72
4	350212,93	4324830,97
5	350211,21	4324869,05
6	350211,08	4324909,36
7	350146,93	4324911,93
8	350122,59	4324916,23
9	350123,97	4324938,46
10	350125,68	4324958,76
11	350125,86	4325045,47
12	350127,48	4325075,81
13	350129,74	4325097,41
14	350130,7	4325180,99
15	350130,67	4325202,66
16	350132,62	4325208,33
17	350133,04	4325258,77
18	350127,62	4325268,92
19	350117,48	4325262,45
20	350086,31	4325259,41
21	350066,1	4325258,14
22	350035,9	4325256,59
23	350002,11	4325261,49
24	349965,07	4325267,48
25	349949,29	4325271,08
26	349944,73	4325256,77
27	349871,22	4325273,34
28	349850,44	4325277,62
29	349807,27	4325285,78
30	349755,64	4325296,22
31	349723,4	4325303,01
32	349698,64	4325309,64
33	349680,99	4325314,81
34	349624,01	4325325,88
35	349591,83	4325329,61
36	349575,25	4325332,09
37	349565,61	4325332,31
38	349529,22	4325333,04
39	349448,8	4325335,38
40	349412,4	4325335,81
41	349409,7	4325335,26
42	349409,85	4325355,45
43	349408,93	4325390,85
44	349410,51	4325434,17
45	349409,29	4325469,85
46	349409,85	4325505,66
47	349409,24	4325526,57
48	349410,52	4325556,55
49	349410,85	4325574,42
50	349405,93	4325575,04
51	349398,26	4325577,09
52	349395,68	4325578,05
53	349394,7	4325579,42
54	349394,16	4325587,91
55	349391,31	4325589,09
56	349391,57	4325594,38
57	349390,89	4325626,31
58	349392,19	4325669,53
59	349393,08	4325739,2
60	349393,91	4325848,14
61	349396,08	4325984,27
62	349396,18	4325997,71
63	349394,93	4326054,92
64	349395,29	4326162,9
65	349395,09	4326264,27
66	349395,79	4326285,15
67	349397,38	4326335,19
68	349399,25	4326399,08
69	349401,56	4326521,82
70	349404,01	4326610,99
71	349403	4326650,22
72	349403,2	4326789,91
73	349402,7	4326869,55
74	349399,4	4326943,05
75	349401,77	4326994,39
76	349401,32	4327085,1
77	349401,41	4327128,08
78	349406,64	4327189,42
79	349407,78	4327230,42
80	349409,58	4327337,36
81	349410,5	4327391,82
82	349411,78	4327467,92
83	349413,3	4327577,64
84	349413,46	4327606,94
85	349413,69	4327682,51
86	349415,24	4327781,47
87	349416,45	4327813,78
88	349416,9	4327833,91
89	349418,34	4327837,65
90	349419,39	4327844,13
91	349418,44	4327860,55
92	349419,43	4327925,52
93	349420,19	4327975,45
94	349421,24	4328018,31
95	349422,18	4328096,38
96	349422,74	4328162,71
97	349424,3	4328294
98	349427,69	4328421,2
99	349429,47	4328494,85
100	349430,73	4328538,3
101	349431,54	4328595,1
102	349432,23	4328694,96
103	349433,85	4328744
104	349436,21	4328813,14
105	349441,36	4328894,67
106	349451,35	4329033,1
107	349436,75	4329057,26
108	349443,96	4329118,47
109	349487,76	4329116,91
110	349513,88	4329118,7
111	349578,18	4329118,85
112	349679,62	4329116,17
113	349725,92	4329114,77
114	349769,27	4329112,82
115	349800,67	4329112,81
116	349830,44	4329108,38
117	349835,61	4329137,89
118	349842,62	4329150,99
119	349845,57	4329200,66
120	349848,05	4329301,72
121	349849,87	4329401,95
122	349870,96	4329427,51
123	349926,41	4329501,37
124	349979,9	4329584,41
125	350027,67	4329656,66
126	350036,31	4329747,34
127	350025,84	4329755,5
128	349938,51	4329805,75
129	349904,2	4329825,29
130	349902,75	4329827
131	349887,88	4329835,35
132	349901,35	4329887,75
133	349906,9	4329902,99
134	349915,12	4329934,38
135	349917,73	4329951,99
136	349929,23	4329991,4
137	349915,76	4329999,45
138	349947,93	4330049,74
139	349951,5	4330053,74
140	350014,9	4330120,14
141	350045,24	4330188,05
142	350055,07	4330211,53
143	350065,61	4330231,16
144	350026,31	4330274,84
145	349992,23	4330331,81
146	349956,35	4330392,28
147	349940,96	4330419,19
148	349936,41	4330430,25
149	349929,72	4330434,3
150	349902,51	4330479,71
151	349889,68	4330489,2
152	349881,23	4330514,07
153	349901,01	4330523,81
154	349903,96	4330522,61
155	349906,91	4330520,79
156	349943,22	4330497,21
157	349968,2	4330477,33
158	349988,78	4330464,71
159	349999,18	4330463,55
160	350011,03	4330463,78
161	350026,56	4330460,93
162	350046,44	4330457,13
163	350072,43	4330455,17
164	350107,42	4330436,25
165	350125,41	4330436,91
166	350132,54	4330440,6
167	350154,15	4330460,94
168	350166,08	4330469,35
169	350184,06	4330468,32
170	350208,08	4330470,67
171	350210,84	4330481,96
172	350201,89	4330514,32
173	350204,55	4330525,39
174	350205,36	4330557,96
175	350208,44	4330568,34
176	350205,77	4330575,43
177	350205,21	4330581,16
178	350206,19	4330588
179	350206,81	4330593,54
180	350206,78	4330599,58
181	350206,22	4330606,06
182	350209,24	4330614,04
183	350212,57	4330624,46
184	350213,82	4330629,79
185	350214,93	4330640,68
186	350217,77	4330650,95
187	350214,63	4330664,14
188	350214,19	4330668,96
189	350218,6	4330682,89
190	350223,57	4330695,48
191	350224,98	4330701,05
192	350229,34	4330729,75
193	350228,77	4330739,92
194	350227,25	4330754,5
195	350225,16	4330772,21
196	350226,34	4330790,05
197	350226,15	4330799,52
198	350227,63	4330804,16
199	350229,98	4330813,64
200	350232,52	4330824,26
201	350235,39	4330839,09
202	350237,1	4330847,63
203	350238,14	4330849,77
204	350243,39	4330855,44
205	350244,59	4330869,68
206	350249,88	4330896,65
207	350253,81	4330917,97
208	350257,47	4330931,23
209	350260,63	4330938,6
210	350261,92	4330942,83
211	350265,03	4330960,69
212	350282,35	4331047,53
213	350283,28	4331071,38
214	350282,61	4331083,76
215	350276,07	4331131,51
216	350278,01	4331144,32
217	350280,44	4331155,27
218	350281,96	4331174,89
219	350283,09	4331183,08
220	350283,53	4331196,48
221	350284,69	4331210,93
222	350286,64	4331231,16
223	350291,35	4331243,83
224	350293,56	4331259,64
225	350292,51	4331268,92
226	350291,78	4331284,38
227	350289,57	4331297,56
228	350290,17	4331309,6
229	350291,8	4331319,33
230	350310,69	4331350,15
231	350339,66	4331393,55
232	350352,36	4331417,47
233	350359,36	4331427,59
234	350361,65	4331432,77
235	350366,18	4331444,36
236	350369,07	4331449,36
237	350375,3	4331457,29
238	350381,49	4331465,23
239	350388,2	4331476,52
240	350392,5	4331485,28
241	350411,45	4331519,66
242	350441,27	4331566,84
243	350449,13	4331579,6
244	350489,51	4331645,92
245	350497,09	4331655,75
246	350509,19	4331675,26
247	350528,78	4331708,95
248	350543,1	4331738,54
249	350550,82	4331756,18
250	350560,38	4331776,29
251	350571,11	4331792,6
252	350580,88	4331806,82
253	350591,46	4331823,4
254	350607,06	4331849,12
255	350629,13	4331907,82
256	350638,2	4331932,07
257	350644,41	4331943,44
258	350653,76	4331960,86
259	350671,2	4331997,34
260	350682,96	4332019,85
261	350695,92	4332042,79
262	350706,58	4332063,4
263	350726,94	4332103,66
264	350741,64	4332128,66
265	350754,17	4332150,89
266	350772,98	4332185,67
267	350783,17	4332203,93
268	350809,7	4332250,94
269	350826,15	4332288,31
270	350828,89	4332304,06
271	350836,68	4332327,06
272	350860,27	4332372,41
