!Geocad Enterprise Edition 1.1
!2018-10-31 15:17:08
!#BLOCK0=BLOCK0
!$Наименование
!$Код
#BLOCK0
$
$2663230
+0
1	350524,24	4327802,05
2	350524,9	4327826,27
3	350527,24	4327985,77
4	350530,55	4328134,33
5	350649,45	4328132,19
6	350863,25	4328238,33
7	351034,74	4328411,95
8	351270,8	4328540,48
9	351199,47	4328854,4
10	351141,21	4329114,72
11	351090,46	4329335,99
12	351014,14	4329852,58
13	351029,31	4330020,41
14	351165,1	4330134,68
15	351289,7	4330223,28
16	351405,94	4330305,8
17	351490,59	4330366,13
18	351627,59	4330462,4
19	351729,96	4330538,05
20	351814,17	4330670,09
21	351883,9	4330778,05
22	351976,28	4330924,62
23	352043,72	4331029,11
24	352109,72	4331134,18
25	352216,23	4331302,85
26	352274,74	4331393,05
27	352329,15	4331482,73
28	352402,4	4331601,79
29	352466,97	4331704,99
30	352536,05	4331819,58
31	352602,93	4331925,59
32	352567,04	4332066,19
33	352538,64	4332178,8
34	352493,3	4332347,18
35	352445,99	4332527,61
36	352422,59	4332613,07
37	352392,83	4332728,78
38	352364,61	4332835,11
39	352328,72	4332921,14
40	352276,96	4333040,72
41	352209,73	4333193,04
42	352200,53	4333226,48
43	352209,55	4333253,04
44	352214,1	4333266,38
45	352328,25	4333215,93
46	352467,45	4333206,92
47	352626,67	4333171,38
48	352758,33	4333140,2
49	353066,76	4333195,61
50	353454,22	4333195,79
51	353562,68	4333188,91
52	353819,83	4333159,02
53	354058,65	4333127,57
54	354175,71	4333112,12
55	354439,66	4333080,2
56	354538,9	4333067,84
57	354748,24	4333043,81
58	354831,67	4333036,04
59	354892,12	4332950,72
60	354981,37	4332827,78
61	355012,42	4332785,5
62	355081,55	4332691,41
63	355118,73	4332640,28
64	355197,78	4332531,39
65	355265,73	4332436,65
66	355360,55	4332307,31
67	355425,4	4332219,22
68	355486,76	4332133,86
69	355564,01	4332025,82
70	355482,89	4331869,06
71	355430,52	4331769,55
72	355349,41	4331619,32
73	355283,7	4331492,37
74	355198,02	4331336,88
75	355122,17	4331194,17
76	355049,48	4331063,41
77	354978,43	4330930,31
78	354917,1	4330814,7
79	354849,55	4330682,95
80	354794,04	4330587,46
81	354721,38	4330452,82
82	354653,69	4330323,04
83	354579,83	4330190,61
84	354525,28	4330089,62
85	354453,49	4329951,83
86	354365,8	4329787,87
87	354430,2	4329695,48
88	354518,82	4329537,89
89	354570,56	4329406,03
90	354625,94	4329265,34
91	354665,02	4329129,33
92	354635,43	4329145,82
93	354631,55	4329128,16
94	354609,78	4329106,28
95	354638,16	4329088,14
96	354657,6	4329085,15
97	354704,04	4329097,54
98	354720,31	4329111,72
99	354719,06	4329133,26
100	354709,14	4329150,84
101	354671,98	4329282,15
102	354616,16	4329423,97
103	354562,36	4329560,42
104	354472,31	4329720,55
105	354422,63	4329791,64
106	354496,86	4329929,03
107	354568,65	4330066,82
108	354622,86	4330167,18
109	354696,98	4330300,07
110	354764,75	4330430
111	354836,98	4330563,85
112	354892,86	4330660,02
113	354960,47	4330791,89
114	355021,7	4330907,32
115	355092,61	4331040,15
116	355165,33	4331170,97
117	355241,2	4331313,72
118	355327,07	4331469,56
119	355392,83	4331596,6
120	355473,83	4331746,62
121	355526,37	4331846,46
122	355621,7	4332031,07
123	355526,57	4332162,44
124	355464,94	4332248,16
125	355400,02	4332336,34
126	355305,32	4332465,52
127	355237,47	4332560,12
128	355158,36	4332669,1
129	355121,07	4332720,37
130	355051,91	4332814,51
131	355020,9	4332856,73
132	354931,86	4332979,39
133	354858,17	4333082,79
134	354753,05	4333092,58
135	354544,61	4333116,5
136	354445,59	4333128,84
137	354181,73	4333160,75
138	354065,05	4333176,15
139	353825,67	4333207,67
140	353567,7	4333237,65
141	353454,98	4333244,79
142	353064,57	4333244,61
143	352760,27	4333190,63
144	352637,45	4333219,18
145	352472,52	4333255,69
146	352335,84	4333264,55
147	352242,13	4333306,68
148	352216,06	4333327,33
149	352193,57	4333331,52
150	352177,43	4333315,32
151	352162,81	4333267,78
152	352149,77	4333227,79
153	352164,17	4333174,91
154	352232,1	4333021,01
155	352283,7	4332901,79
156	352317,69	4332820,9
157	352345,44	4332716,3
158	352375,28	4332600,31
159	352398,7	4332514,8
160	352445,97	4332334,52
161	352491,28	4332166,25
162	352519,54	4332054,17
163	352549,94	4331934,22
164	352494,19	4331845,05
165	352425,11	4331730,47
166	352360,71	4331627,54
167	352287,3	4331508,22
168	352233,04	4331418,79
169	352174,88	4331329,14
170	352068,24	4331160,27
171	352002,31	4331055,3
172	351934,89	4330950,85
173	351842,52	4330804,29
174	351772,81	4330696,36
175	351693,46	4330570,76
176	351598,96	4330502,16
177	351462,21	4330406,08
178	351377,52	4330345,72
179	351261,31	4330263,22
180	351134,31	4330172,82
181	350981,65	4330046,72
182	350965,17	4329850,91
183	351042,49	4329325,98
184	351093,43	4329103,83
185	351151,67	4328843,63
186	351214,52	4328565,32
187	351005,52	4328451,29
188	350832,34	4328278,27
189	350640,16	4328181,71
190	350482,83	4328183,67
191	350478,24	4327986,58
192	350475,91	4327827,24
193	350475,05	4327802,72
194	350524,24	4327802,05
